date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date
2026-09-17,30.1,20.1,0.0,0.0,26.8,43.9,3,Taourirt,34.41,-2.89,2026-09-17
2026-09-18,29.6,18.7,0.0,0.0,30.9,52.6,45,Taourirt,34.41,-2.89,2026-09-17
2026-09-19,29.6,20.3,2.0,30.0,25.6,46.8,80,Taourirt,34.41,-2.89,2026-09-17
2026-09-20,31.2,21.2,0.0,3.0,29.9,50.0,3,Taourirt,34.41,-2.89,2026-09-17
2026-09-21,28.8,20.2,0.0,0.0,27.3,47.2,45,Taourirt,34.41,-2.89,2026-09-17
2026-09-22,29.2,18.0,0.0,0.0,19.3,35.6,45,Taourirt,34.41,-2.89,2026-09-17
2026-09-23,31.9,18.3,0.0,3.0,26.0,48.6,0,Taourirt,34.41,-2.89,2026-09-17
2026-09-17,30.2,18.8,0.0,0.0,22.2,43.6,45,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-18,30.3,18.3,0.0,0.0,21.1,42.5,2,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-19,31.3,18.9,0.0,0.0,22.1,43.9,3,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-20,34.5,19.7,0.0,0.0,22.5,43.9,2,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-21,40.1,22.4,0.0,0.0,26.9,54.7,1,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-22,39.6,22.5,0.0,3.0,34.2,61.6,0,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-23,40.7,17.6,0.0,3.0,23.7,43.2,1,Taroudannt,30.4711,-8.8778,2026-09-17
2026-09-17,29.4,16.9,0.0,0.0,15.0,32.4,3,Taza,34.2144,-4.0088,2026-09-17
2026-09-18,29.5,18.0,0.0,0.0,18.7,38.2,3,Taza,34.2144,-4.0088,2026-09-17
2026-09-19,29.0,19.5,0.0,3.0,24.2,50.0,3,Taza,34.2144,-4.0088,2026-09-17
2026-09-20,30.8,20.4,0.0,0.0,19.4,40.3,2,Taza,34.2144,-4.0088,2026-09-17
2026-09-21,29.7,20.7,0.0,0.0,19.3,40.0,3,Taza,34.2144,-4.0088,2026-09-17
2026-09-22,29.1,17.4,0.0,0.0,18.8,35.6,1,Taza,34.2144,-4.0088,2026-09-17
2026-09-23,32.3,17.7,0.0,3.0,21.6,41.4,0,Taza,34.2144,-4.0088,2026-09-17
2026-09-17,25.4,18.4,0.0,0.0,11.7,32.4,3,Temara,33.9234,-6.9076,2026-09-17
2026-09-18,25.4,16.2,0.0,0.0,13.6,36.4,45,Temara,33.9234,-6.9076,2026-09-17
2026-09-19,28.8,16.4,0.0,0.0,12.5,33.8,1,Temara,33.9234,-6.9076,2026-09-17
2026-09-20,30.2,20.1,0.0,0.0,11.3,31.3,2,Temara,33.9234,-6.9076,2026-09-17
2026-09-21,31.8,21.0,0.0,0.0,11.8,31.7,2,Temara,33.9234,-6.9076,2026-09-17
2026-09-22,28.2,20.4,0.0,0.0,11.6,25.2,0,Temara,33.9234,-6.9076,2026-09-17
2026-09-23,27.2,19.2,0.0,0.0,10.5,22.7,3,Temara,33.9234,-6.9076,2026-09-17
2026-09-17,27.6,20.7,0.0,0.0,20.0,43.2,3,Temsia,30.3633,-9.4144,2026-09-17
2026-09-18,26.8,19.5,0.0,0.0,19.6,42.5,3,Temsia,30.3633,-9.4144,2026-09-17
2026-09-19,27.0,20.2,0.0,0.0,22.2,46.8,3,Temsia,30.3633,-9.4144,2026-09-17
2026-09-20,28.2,19.8,0.0,0.0,20.2,43.9,45,Temsia,30.3633,-9.4144,2026-09-17
2026-09-21,34.6,20.3,0.0,0.0,13.7,32.8,1,Temsia,30.3633,-9.4144,2026-09-17
2026-09-22,38.7,21.5,0.0,0.0,29.2,50.8,0,Temsia,30.3633,-9.4144,2026-09-17
2026-09-23,37.5,20.3,0.0,0.0,23.9,40.0,1,Temsia,30.3633,-9.4144,2026-09-17
2026-09-17,30.9,17.8,0.0,0.0,35.7,55.4,2,Tifariti,26.158,-10.567,2026-09-17
2026-09-18,29.3,16.3,0.0,0.0,35.1,53.6,3,Tifariti,26.158,-10.567,2026-09-17
2026-09-19,30.8,16.2,0.0,0.0,23.9,36.7,3,Tifariti,26.158,-10.567,2026-09-17
2026-09-20,37.0,18.6,0.0,0.0,10.6,22.7,0,Tifariti,26.158,-10.567,2026-09-17
2026-09-21,38.7,24.9,0.0,2.0,18.7,34.6,1,Tifariti,26.158,-10.567,2026-09-17
2026-09-22,38.9,25.8,0.0,2.0,16.7,32.4,0,Tifariti,26.158,-10.567,2026-09-17
2026-09-23,39.1,26.0,0.0,6.0,26.3,46.4,3,Tifariti,26.158,-10.567,2026-09-17
2026-09-17,27.3,15.9,0.0,0.0,13.5,28.4,3,Tiflet,33.9,-6.33,2026-09-17
2026-09-18,29.3,16.0,0.0,0.0,17.0,34.9,3,Tiflet,33.9,-6.33,2026-09-17
2026-09-19,34.6,18.2,0.0,0.0,15.1,31.0,2,Tiflet,33.9,-6.33,2026-09-17
2026-09-20,37.1,22.2,0.0,0.0,18.7,37.8,2,Tiflet,33.9,-6.33,2026-09-17
2026-09-21,36.8,22.2,0.0,0.0,15.6,35.6,1,Tiflet,33.9,-6.33,2026-09-17
2026-09-22,35.7,20.9,0.0,0.0,14.9,32.0,0,Tiflet,33.9,-6.33,2026-09-17
2026-09-23,36.1,18.5,0.0,0.0,15.3,31.7,0,Tiflet,33.9,-6.33,2026-09-17
2026-09-17,29.8,19.1,0.2,25.0,19.2,35.6,3,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-18,30.3,19.0,0.1,35.0,21.7,41.4,3,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-19,28.8,19.7,1.3,35.0,31.1,49.3,61,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-20,28.1,18.2,1.2,20.0,11.8,20.2,61,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-21,29.2,19.3,0.6,43.0,19.1,30.6,3,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-22,32.3,19.2,0.0,19.0,19.6,29.5,2,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-23,30.0,18.3,0.0,23.0,17.4,29.5,1,Tineghir,31.5147,-5.5328,2026-09-17
2026-09-17,25.9,18.6,0.0,0.0,13.3,35.3,3,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-18,25.3,18.0,0.0,0.0,14.2,37.8,3,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-19,27.3,17.4,0.0,0.0,13.1,34.9,45,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-20,30.4,20.6,0.0,0.0,12.8,34.2,45,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-21,30.1,20.7,0.0,0.0,12.8,34.2,45,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-22,29.9,20.5,0.0,0.0,11.9,31.3,1,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-23,29.7,18.9,0.0,0.0,12.3,32.0,3,Tit Mellil,33.5533,-7.4822,2026-09-17
2026-09-17,23.1,19.9,0.0,0.0,22.0,37.4,3,Tiznit,29.7,-9.7269,2026-09-17
2026-09-18,25.2,18.8,0.0,0.0,21.3,37.1,2,Tiznit,29.7,-9.7269,2026-09-17
2026-09-19,26.7,19.4,0.0,0.0,16.5,28.1,2,Tiznit,29.7,-9.7269,2026-09-17
2026-09-20,28.0,20.0,0.0,0.0,13.1,22.3,45,Tiznit,29.7,-9.7269,2026-09-17
2026-09-21,33.2,21.4,0.0,0.0,16.4,27.4,1,Tiznit,29.7,-9.7269,2026-09-17
2026-09-22,31.7,22.9,0.0,0.0,14.8,24.1,0,Tiznit,29.7,-9.7269,2026-09-17
2026-09-23,30.2,19.0,0.0,0.0,13.0,21.6,3,Tiznit,29.7,-9.7269,2026-09-17
2026-09-17,28.0,14.6,0.0,0.0,10.4,25.2,3,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-18,26.3,18.3,0.0,0.0,19.8,50.4,3,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-19,26.3,22.4,0.0,0.0,32.0,77.0,2,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-20,26.8,23.2,0.1,3.0,25.7,67.7,2,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-21,27.0,22.9,0.0,0.0,22.0,52.6,3,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-22,26.7,21.6,0.0,0.0,24.7,53.3,2,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-23,26.6,21.2,0.0,0.0,23.0,60.1,2,Tétouan,35.5667,-5.3667,2026-09-17
2026-09-17,31.6,18.0,0.4,25.0,18.3,29.5,80,Warzat,30.9167,-6.9167,2026-09-17
2026-09-18,32.0,17.6,0.0,5.0,24.2,45.7,3,Warzat,30.9167,-6.9167,2026-09-17
2026-09-19,31.5,21.3,0.0,10.0,27.8,48.6,3,Warzat,30.9167,-6.9167,2026-09-17
2026-09-20,31.7,19.6,0.1,8.0,25.1,48.6,3,Warzat,30.9167,-6.9167,2026-09-17
2026-09-21,31.3,20.5,1.2,18.0,17.4,42.5,80,Warzat,30.9167,-6.9167,2026-09-17
2026-09-22,33.5,19.0,0.0,5.0,27.3,47.2,2,Warzat,30.9167,-6.9167,2026-09-17
2026-09-23,32.4,16.8,0.0,5.0,11.4,20.5,1,Warzat,30.9167,-6.9167,2026-09-17
2026-09-17,28.2,17.2,0.0,0.0,17.0,36.4,2,Youssoufia,32.25,-8.53,2026-09-17
2026-09-18,30.4,16.5,0.0,0.0,18.0,37.8,1,Youssoufia,32.25,-8.53,2026-09-17
2026-09-19,33.5,16.9,0.0,0.0,15.9,33.8,2,Youssoufia,32.25,-8.53,2026-09-17
2026-09-20,34.5,21.2,0.0,0.0,17.1,36.4,3,Youssoufia,32.25,-8.53,2026-09-17
2026-09-21,37.3,21.4,0.0,3.0,15.4,37.4,1,Youssoufia,32.25,-8.53,2026-09-17
2026-09-22,36.7,20.5,0.0,3.0,19.1,40.7,0,Youssoufia,32.25,-8.53,2026-09-17
2026-09-23,35.9,19.0,0.0,3.0,17.9,35.3,45,Youssoufia,32.25,-8.53,2026-09-17
2026-09-17,35.6,25.7,0.0,15.0,14.6,23.8,3,Zagora,30.3316,-5.8376,2026-09-17
2026-09-18,35.3,24.8,0.0,8.0,16.6,26.3,3,Zagora,30.3316,-5.8376,2026-09-17
2026-09-19,35.4,26.1,0.0,3.0,27.1,43.2,3,Zagora,30.3316,-5.8376,2026-09-17
2026-09-20,34.6,24.3,0.0,0.0,27.9,45.4,3,Zagora,30.3316,-5.8376,2026-09-17
2026-09-21,34.9,25.0,0.6,13.0,17.2,26.3,3,Zagora,30.3316,-5.8376,2026-09-17
2026-09-22,35.2,25.9,0.0,3.0,14.8,23.0,2,Zagora,30.3316,-5.8376,2026-09-17
2026-09-23,33.7,25.1,0.0,5.0,12.4,19.8,2,Zagora,30.3316,-5.8376,2026-09-17
2026-09-17,30.6,15.0,0.0,0.0,12.7,24.1,3,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-18,32.6,15.8,0.0,0.0,12.5,24.8,3,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-19,35.8,20.1,0.0,3.0,20.5,35.6,3,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-20,36.5,20.9,0.0,0.0,18.4,38.2,3,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-21,35.5,18.6,0.0,5.0,14.5,27.4,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-22,34.9,18.3,0.0,3.0,12.5,23.4,2,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-23,35.9,18.6,0.0,3.0,11.1,20.9,0,Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17
2026-09-17,27.8,19.3,0.0,0.0,14.1,28.4,3,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-18,27.8,19.7,0.0,0.0,20.2,47.9,45,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-19,28.2,21.0,0.0,1.0,25.0,48.2,3,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-20,29.4,21.7,0.0,3.0,16.6,39.6,45,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-21,27.7,20.9,0.0,0.0,20.9,44.3,45,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-22,28.2,18.0,0.0,3.0,17.8,32.8,45,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-23,28.9,17.6,0.0,0.0,17.1,34.9,45,Zaïo,34.9396,-2.7334,2026-09-17
2026-09-17,27.8,19.4,0.0,3.0,13.5,28.1,3,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-18,26.5,19.6,0.0,0.0,20.8,40.3,3,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-19,26.0,22.0,0.9,5.0,28.7,53.3,3,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-20,26.8,23.0,0.5,13.0,27.1,50.8,80,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-21,26.6,21.6,0.0,5.0,20.9,45.0,3,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-22,27.1,19.1,0.0,0.0,16.9,30.2,2,Zeghanghane,35.1575,-3.0017,2026-09-17
2026-09-23,27.1,17.6,0.0,3.0,19.3,36.0,45,Zeghanghane,35.1575,-3.0017,2026-09-17
