date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date,temp_category,precip_category,wind_category,temp_range,year,month,day,day_of_week,season,risk_score
2026-09-19,21.5,20.3,0.0,0.0,30.9,38.5,1,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,1.1999999999999993,2026,9,19,Saturday,Autumn,23.75
2026-09-20,21.7,19.5,0.0,0.0,27.9,34.9,0,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,2.1999999999999993,2026,9,20,Sunday,Autumn,23.75
2026-09-21,21.7,20.5,0.0,0.0,28.4,35.3,0,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,1.1999999999999993,2026,9,21,Monday,Autumn,23.75
2026-09-22,21.9,20.2,0.0,2.0,31.3,39.6,0,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,1.6999999999999993,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,22.2,20.2,0.0,2.0,30.2,38.2,1,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,2.0,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,23.1,20.5,0.0,8.0,25.3,33.5,3,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,2.6000000000000014,2026,9,24,Thursday,Autumn,23.75
2026-09-25,24.4,22.8,0.0,10.0,26.6,41.0,3,Ad Dakhla,23.7167,-15.95,2026-09-19,Cool / Mild,Dry,Strong,1.5999999999999979,2026,9,25,Friday,Autumn,23.75
2026-09-19,30.3,17.9,0.0,0.0,15.7,31.0,45,Ad Darwa,33.4167,-7.5333,2026-09-19,Normal / Pleasant,Dry,Moderate,12.400000000000002,2026,9,19,Saturday,Autumn,36.0
2026-09-20,34.7,19.6,0.0,0.0,16.0,32.0,1,Ad Darwa,33.4167,-7.5333,2026-09-19,Warm,Dry,Moderate,15.100000000000001,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.3,19.5,0.0,0.0,15.1,30.6,45,Ad Darwa,33.4167,-7.5333,2026-09-19,Warm,Dry,Moderate,14.799999999999997,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.7,19.2,0.0,0.0,16.7,32.4,1,Ad Darwa,33.4167,-7.5333,2026-09-19,Warm,Dry,Moderate,14.500000000000004,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,33.0,17.3,0.0,0.0,14.8,29.5,45,Ad Darwa,33.4167,-7.5333,2026-09-19,Warm,Dry,Calm / Light,15.7,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,34.1,17.6,0.0,0.0,17.3,34.2,45,Ad Darwa,33.4167,-7.5333,2026-09-19,Warm,Dry,Moderate,16.5,2026,9,24,Thursday,Autumn,46.5
2026-09-25,29.2,19.1,0.0,3.0,15.5,32.0,45,Ad Darwa,33.4167,-7.5333,2026-09-19,Normal / Pleasant,Dry,Moderate,10.099999999999998,2026,9,25,Friday,Autumn,36.0
2026-09-19,26.4,21.0,0.0,0.0,13.4,38.5,3,Agadir,30.4214,-9.5831,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.399999999999999,2026,9,19,Saturday,Autumn,23.75
2026-09-20,27.8,20.3,0.0,0.0,12.2,36.7,45,Agadir,30.4214,-9.5831,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.5,2026,9,20,Sunday,Autumn,23.75
2026-09-21,34.8,22.3,0.0,0.0,9.5,28.4,3,Agadir,30.4214,-9.5831,2026-09-19,Warm,Dry,Calm / Light,12.499999999999996,2026,9,21,Monday,Autumn,30.75
2026-09-22,33.3,23.2,0.0,0.0,11.9,37.1,2,Agadir,30.4214,-9.5831,2026-09-19,Warm,Dry,Calm / Light,10.099999999999998,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,32.9,22.3,0.0,0.0,10.5,31.7,2,Agadir,30.4214,-9.5831,2026-09-19,Warm,Dry,Calm / Light,10.599999999999998,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,38.9,22.3,0.0,0.0,14.2,30.6,3,Agadir,30.4214,-9.5831,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,16.599999999999998,2026,9,24,Thursday,Autumn,55.25
2026-09-25,31.0,20.8,0.0,0.0,14.0,28.1,45,Agadir,30.4214,-9.5831,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.2,2026,9,25,Friday,Autumn,20.25
2026-09-19,31.3,18.2,0.3,8.0,13.0,37.8,3,Aguelmous,33.1324,-5.8366,2026-09-19,Normal / Pleasant,Light,Calm / Light,13.100000000000001,2026,9,19,Saturday,Autumn,42.0
2026-09-20,32.8,19.3,0.0,5.0,21.3,44.6,2,Aguelmous,33.1324,-5.8366,2026-09-19,Warm,Dry,Moderate,13.499999999999996,2026,9,20,Sunday,Autumn,36.0
2026-09-21,32.0,19.7,0.0,0.0,20.9,43.9,2,Aguelmous,33.1324,-5.8366,2026-09-19,Warm,Dry,Moderate,12.3,2026,9,21,Monday,Autumn,36.0
2026-09-22,31.1,18.8,0.0,0.0,16.3,34.6,1,Aguelmous,33.1324,-5.8366,2026-09-19,Normal / Pleasant,Dry,Moderate,12.3,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,31.8,18.1,0.0,0.0,14.9,29.9,1,Aguelmous,33.1324,-5.8366,2026-09-19,Normal / Pleasant,Dry,Calm / Light,13.7,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,31.6,18.0,0.0,0.0,15.3,31.0,0,Aguelmous,33.1324,-5.8366,2026-09-19,Normal / Pleasant,Dry,Moderate,13.600000000000001,2026,9,24,Thursday,Autumn,36.0
2026-09-25,30.4,18.6,0.0,8.0,16.5,36.0,3,Aguelmous,33.1324,-5.8366,2026-09-19,Normal / Pleasant,Dry,Moderate,11.799999999999997,2026,9,25,Friday,Autumn,36.0
2026-09-19,32.3,15.8,0.0,0.0,16.4,32.8,2,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Moderate,16.499999999999996,2026,9,19,Saturday,Autumn,36.0
2026-09-20,35.0,18.7,0.0,0.0,17.1,34.9,2,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Moderate,16.3,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.1,19.6,0.0,0.0,15.9,31.3,1,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Moderate,14.5,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.4,19.4,0.0,0.0,14.0,28.8,0,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Calm / Light,14.0,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,33.2,16.3,0.0,0.0,15.6,31.0,0,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Moderate,16.900000000000002,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,32.5,17.2,0.0,0.0,15.6,30.2,3,Ain El Aouda,33.8111,-6.7922,2026-09-19,Warm,Dry,Moderate,15.3,2026,9,24,Thursday,Autumn,36.0
2026-09-25,28.7,16.5,0.0,3.0,15.3,30.2,45,Ain El Aouda,33.8111,-6.7922,2026-09-19,Normal / Pleasant,Dry,Moderate,12.2,2026,9,25,Friday,Autumn,36.0
2026-09-19,26.4,19.6,0.0,0.0,19.7,33.1,3,Ait Ali,30.1739,-9.4881,2026-09-19,Normal / Pleasant,Dry,Moderate,6.799999999999997,2026,9,19,Saturday,Autumn,23.75
2026-09-20,27.0,19.9,0.0,0.0,18.9,32.0,2,Ait Ali,30.1739,-9.4881,2026-09-19,Normal / Pleasant,Dry,Moderate,7.100000000000001,2026,9,20,Sunday,Autumn,23.75
2026-09-21,37.0,21.8,0.0,0.0,19.3,32.8,3,Ait Ali,30.1739,-9.4881,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.2,2026,9,21,Monday,Autumn,46.5
2026-09-22,37.6,21.8,0.0,0.0,22.5,37.8,3,Ait Ali,30.1739,-9.4881,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.8,2026,9,22,Tuesday,Autumn,55.25
2026-09-23,33.8,20.8,0.0,0.0,20.3,34.2,0,Ait Ali,30.1739,-9.4881,2026-09-19,Warm,Dry,Moderate,12.999999999999996,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,36.6,21.3,0.0,0.0,20.0,35.6,3,Ait Ali,30.1739,-9.4881,2026-09-19,Warm,Dry,Moderate,15.3,2026,9,24,Thursday,Autumn,46.5
2026-09-25,26.8,21.1,0.0,0.0,18.2,31.7,3,Ait Ali,30.1739,-9.4881,2026-09-19,Normal / Pleasant,Dry,Moderate,5.699999999999999,2026,9,25,Friday,Autumn,23.75
2026-09-19,25.9,20.0,0.0,0.0,20.3,40.3,2,Ait Melloul,30.3342,-9.4972,2026-09-19,Normal / Pleasant,Dry,Moderate,5.899999999999999,2026,9,19,Saturday,Autumn,23.75
2026-09-20,26.5,19.8,0.0,0.0,18.4,37.4,2,Ait Melloul,30.3342,-9.4972,2026-09-19,Normal / Pleasant,Dry,Moderate,6.699999999999999,2026,9,20,Sunday,Autumn,23.75
2026-09-21,35.3,21.3,0.0,0.0,14.9,31.0,3,Ait Melloul,30.3342,-9.4972,2026-09-19,Warm,Dry,Calm / Light,13.999999999999996,2026,9,21,Monday,Autumn,46.5
2026-09-22,35.4,21.5,0.0,0.0,19.6,38.5,2,Ait Melloul,30.3342,-9.4972,2026-09-19,Warm,Dry,Moderate,13.899999999999999,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,32.6,20.4,0.0,0.0,15.1,33.5,0,Ait Melloul,30.3342,-9.4972,2026-09-19,Warm,Dry,Moderate,12.200000000000003,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,39.1,22.0,0.0,0.0,14.2,30.6,3,Ait Melloul,30.3342,-9.4972,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,17.1,2026,9,24,Thursday,Autumn,55.25
2026-09-25,31.2,21.1,0.0,0.0,14.0,28.1,45,Ait Melloul,30.3342,-9.4972,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.099999999999998,2026,9,25,Friday,Autumn,20.25
2026-09-19,34.7,19.8,0.0,18.0,13.9,54.4,3,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Calm / Light,14.900000000000002,2026,9,19,Saturday,Autumn,62.25
2026-09-20,35.6,23.2,0.1,23.0,13.0,25.9,3,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Light,Calm / Light,12.400000000000002,2026,9,20,Sunday,Autumn,36.75
2026-09-21,35.6,22.3,0.0,3.0,17.0,32.0,3,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Moderate,13.3,2026,9,21,Monday,Autumn,46.5
2026-09-22,35.4,22.2,0.0,1.0,17.0,32.4,3,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Moderate,13.2,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,35.2,19.8,0.0,2.0,15.1,28.4,0,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Moderate,15.400000000000002,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.7,17.4,0.0,3.0,14.3,27.7,1,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Calm / Light,18.300000000000004,2026,9,24,Thursday,Autumn,30.75
2026-09-25,32.9,19.7,0.0,5.0,11.6,23.0,3,Ait Ourir,31.5644,-7.6628,2026-09-19,Warm,Dry,Calm / Light,13.2,2026,9,25,Friday,Autumn,20.25
2026-09-19,26.2,21.4,0.0,3.0,29.1,51.8,45,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Strong,4.800000000000001,2026,9,19,Saturday,Autumn,39.5
2026-09-20,27.0,21.8,0.0,8.0,29.0,51.8,3,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Strong,5.199999999999999,2026,9,20,Sunday,Autumn,39.5
2026-09-21,26.8,20.9,0.0,3.0,22.9,40.7,3,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Moderate,5.900000000000002,2026,9,21,Monday,Autumn,23.75
2026-09-22,27.3,15.7,0.0,0.0,22.4,40.3,45,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Moderate,11.600000000000001,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,27.2,18.1,0.0,0.0,21.1,38.9,45,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Moderate,9.099999999999998,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,31.5,17.5,0.0,0.0,14.2,26.6,1,Al Aaroui,35.0104,-3.0073,2026-09-19,Normal / Pleasant,Dry,Calm / Light,14.0,2026,9,24,Thursday,Autumn,20.25
2026-09-25,32.2,17.7,0.0,0.0,18.7,34.2,3,Al Aaroui,35.0104,-3.0073,2026-09-19,Warm,Dry,Moderate,14.500000000000004,2026,9,25,Friday,Autumn,36.0
2026-09-19,37.8,20.5,0.0,0.0,16.4,34.9,2,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Moderate,17.299999999999997,2026,9,19,Saturday,Autumn,55.25
2026-09-20,38.8,22.6,0.0,8.0,22.2,41.8,3,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.199999999999996,2026,9,20,Sunday,Autumn,55.25
2026-09-21,37.4,20.5,0.0,0.0,17.1,32.0,3,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.9,2026,9,21,Monday,Autumn,55.25
2026-09-22,37.1,19.8,0.0,0.0,12.1,24.1,2,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,17.3,2026,9,22,Tuesday,Autumn,39.5
2026-09-23,37.1,18.9,0.0,0.0,9.1,18.7,0,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,18.200000000000003,2026,9,23,Wednesday,Autumn,39.5
2026-09-24,37.5,16.0,0.0,0.0,13.7,24.8,1,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,21.5,2026,9,24,Thursday,Autumn,39.5
2026-09-25,35.2,18.9,0.0,3.0,11.6,20.5,3,Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,Warm,Dry,Calm / Light,16.300000000000004,2026,9,25,Friday,Autumn,30.75
2026-09-19,27.9,21.3,0.0,0.0,27.9,50.4,3,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Strong,6.599999999999998,2026,9,19,Saturday,Autumn,39.5
2026-09-20,28.2,23.8,0.0,10.0,23.9,42.1,3,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Moderate,4.399999999999999,2026,9,20,Sunday,Autumn,36.0
2026-09-21,28.8,20.8,0.0,0.0,24.3,43.9,1,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Moderate,8.0,2026,9,21,Monday,Autumn,36.0
2026-09-22,27.8,17.7,0.0,0.0,14.9,27.4,1,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.100000000000001,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,26.8,17.8,0.0,0.0,13.0,24.1,1,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.0,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,26.7,20.3,0.0,0.0,8.4,16.2,45,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.399999999999999,2026,9,24,Thursday,Autumn,8.0
2026-09-25,27.7,21.1,0.0,0.0,7.2,14.8,45,Al Hoceïma,35.2472,-3.9322,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.599999999999998,2026,9,25,Friday,Autumn,8.0
2026-09-19,34.7,18.3,0.0,0.0,12.7,27.7,2,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Calm / Light,16.400000000000002,2026,9,19,Saturday,Autumn,30.75
2026-09-20,36.5,20.8,0.0,0.0,14.7,33.5,2,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Calm / Light,15.7,2026,9,20,Sunday,Autumn,46.5
2026-09-21,35.7,20.3,0.0,0.0,14.8,30.6,1,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Calm / Light,15.400000000000002,2026,9,21,Monday,Autumn,46.5
2026-09-22,34.6,19.8,0.0,0.0,14.1,30.2,0,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Calm / Light,14.8,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,35.0,18.0,0.0,0.0,14.6,32.0,0,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Calm / Light,17.0,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,35.1,15.2,0.0,0.0,17.0,32.4,1,Al Khmissat,33.81,-6.06,2026-09-19,Warm,Dry,Moderate,19.900000000000002,2026,9,24,Thursday,Autumn,46.5
2026-09-25,30.2,17.8,0.0,3.0,17.4,33.5,3,Al Khmissat,33.81,-6.06,2026-09-19,Normal / Pleasant,Dry,Moderate,12.399999999999999,2026,9,25,Friday,Autumn,36.0
2026-09-19,34.4,19.4,0.0,5.0,14.8,27.0,3,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Calm / Light,15.0,2026,9,19,Saturday,Autumn,30.75
2026-09-20,36.3,22.0,0.3,13.0,21.3,39.6,80,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Light,Moderate,14.299999999999997,2026,9,20,Sunday,Autumn,52.5
2026-09-21,35.8,21.5,0.0,0.0,16.5,30.2,2,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Moderate,14.299999999999997,2026,9,21,Monday,Autumn,46.5
2026-09-22,35.4,20.9,0.0,0.0,13.7,27.0,1,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Calm / Light,14.5,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,35.6,19.0,0.0,0.0,14.3,27.0,0,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Calm / Light,16.6,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.7,14.9,0.0,3.0,13.8,25.6,3,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Calm / Light,20.800000000000004,2026,9,24,Thursday,Autumn,30.75
2026-09-25,32.5,17.9,0.0,12.0,13.4,24.1,3,Al ’Attawia,31.83,-7.31,2026-09-19,Warm,Dry,Calm / Light,14.600000000000001,2026,9,25,Friday,Autumn,20.25
2026-09-19,30.3,20.8,2.7,53.0,24.9,39.2,80,Arfoud,31.4361,-4.2328,2026-09-19,Normal / Pleasant,Moderate,Moderate,9.5,2026,9,19,Saturday,Autumn,48.0
2026-09-20,31.1,20.2,0.0,10.0,15.0,37.1,3,Arfoud,31.4361,-4.2328,2026-09-19,Normal / Pleasant,Dry,Moderate,10.900000000000002,2026,9,20,Sunday,Autumn,36.0
2026-09-21,33.9,21.1,0.0,13.0,13.9,23.4,3,Arfoud,31.4361,-4.2328,2026-09-19,Warm,Dry,Calm / Light,12.799999999999997,2026,9,21,Monday,Autumn,30.75
2026-09-22,31.5,20.3,0.0,6.0,15.1,23.8,3,Arfoud,31.4361,-4.2328,2026-09-19,Normal / Pleasant,Dry,Moderate,11.2,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,31.7,19.1,0.0,3.0,12.4,20.2,1,Arfoud,31.4361,-4.2328,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.599999999999998,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,32.1,20.3,0.0,0.0,7.2,11.5,2,Arfoud,31.4361,-4.2328,2026-09-19,Warm,Dry,Calm / Light,11.8,2026,9,24,Thursday,Autumn,20.25
2026-09-25,32.1,21.1,0.3,3.0,12.3,22.0,3,Arfoud,31.4361,-4.2328,2026-09-19,Warm,Light,Calm / Light,11.0,2026,9,25,Friday,Autumn,26.25
2026-09-19,29.1,22.8,0.0,0.0,34.3,63.0,1,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Strong,6.300000000000001,2026,9,19,Saturday,Autumn,60.75
2026-09-20,30.4,24.3,0.0,0.0,27.2,50.4,1,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Strong,6.099999999999998,2026,9,20,Sunday,Autumn,51.75
2026-09-21,30.9,23.7,0.0,0.0,25.4,46.4,1,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Strong,7.199999999999999,2026,9,21,Monday,Autumn,51.75
2026-09-22,30.6,21.9,0.0,0.0,18.8,36.4,0,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Moderate,8.700000000000003,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,30.6,21.4,0.0,0.0,17.3,32.8,0,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Moderate,9.200000000000003,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,34.7,21.7,0.0,0.0,13.3,25.9,1,Asilah,35.4667,-6.0333,2026-09-19,Warm,Dry,Calm / Light,13.000000000000004,2026,9,24,Thursday,Autumn,30.75
2026-09-25,28.5,20.2,0.0,0.0,12.2,24.5,3,Asilah,35.4667,-6.0333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.3,2026,9,25,Friday,Autumn,20.25
2026-09-19,26.9,18.9,0.0,0.0,16.8,31.3,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Moderate,8.0,2026,9,19,Saturday,Autumn,23.75
2026-09-20,28.2,18.9,0.0,0.0,13.7,25.6,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.3,2026,9,20,Sunday,Autumn,20.25
2026-09-21,28.5,20.6,0.0,0.0,14.2,27.0,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.899999999999999,2026,9,21,Monday,Autumn,20.25
2026-09-22,27.0,20.2,0.0,0.0,13.1,24.8,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.800000000000001,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,27.5,20.0,0.0,0.0,12.9,24.5,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.5,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,27.2,20.1,0.0,0.0,12.4,25.2,45,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.099999999999998,2026,9,24,Thursday,Autumn,8.0
2026-09-25,25.3,20.1,0.0,0.0,11.5,24.8,3,Azemmour,33.2833,-8.3333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.199999999999999,2026,9,25,Friday,Autumn,8.0
2026-09-19,28.9,18.3,0.2,20.0,20.9,43.6,80,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Light,Moderate,10.599999999999998,2026,9,19,Saturday,Autumn,42.0
2026-09-20,28.7,19.9,0.2,15.0,16.2,38.2,3,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Light,Moderate,8.8,2026,9,20,Sunday,Autumn,42.0
2026-09-21,27.6,19.0,0.0,3.0,19.0,39.6,3,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Dry,Moderate,8.600000000000001,2026,9,21,Monday,Autumn,23.75
2026-09-22,28.4,17.8,0.0,0.0,19.1,39.6,1,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Dry,Moderate,10.599999999999998,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,28.8,16.9,0.0,0.0,17.7,37.4,0,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Dry,Moderate,11.900000000000002,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,29.0,17.0,0.0,3.0,20.9,43.6,0,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Dry,Moderate,12.0,2026,9,24,Thursday,Autumn,36.0
2026-09-25,27.3,17.2,0.3,10.0,15.2,35.3,3,Aziylal,31.96,-6.56,2026-09-19,Normal / Pleasant,Light,Moderate,10.100000000000001,2026,9,25,Friday,Autumn,29.75
2026-09-19,28.5,18.9,0.4,38.0,17.3,45.4,80,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Light,Moderate,9.600000000000001,2026,9,19,Saturday,Autumn,57.75
2026-09-20,29.0,18.0,0.0,3.0,20.6,45.4,3,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Moderate,11.0,2026,9,20,Sunday,Autumn,51.75
2026-09-21,28.3,17.1,0.0,0.0,18.7,41.8,2,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Moderate,11.2,2026,9,21,Monday,Autumn,36.0
2026-09-22,27.2,15.0,0.0,0.0,15.5,38.2,0,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Moderate,12.2,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,28.4,15.8,0.0,0.0,10.8,28.1,0,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.599999999999998,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,28.8,18.2,0.0,0.0,15.5,36.7,2,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Moderate,10.600000000000001,2026,9,24,Thursday,Autumn,36.0
2026-09-25,28.4,18.2,0.0,5.0,15.1,40.7,3,Azrou,33.4344,-5.2213,2026-09-19,Normal / Pleasant,Dry,Moderate,10.2,2026,9,25,Friday,Autumn,36.0
2026-09-19,27.1,17.6,0.0,0.0,12.1,33.5,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,19,Saturday,Autumn,23.75
2026-09-20,30.3,19.3,0.0,0.0,11.5,31.3,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.0,2026,9,20,Sunday,Autumn,36.0
2026-09-21,29.5,20.2,0.0,0.0,12.0,33.1,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.3,2026,9,21,Monday,Autumn,36.0
2026-09-22,29.7,20.2,0.0,0.0,11.4,32.0,0,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,28.7,18.0,0.0,0.0,11.9,31.7,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.7,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,28.2,18.7,0.0,0.0,11.8,27.4,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,24,Thursday,Autumn,20.25
2026-09-25,26.0,20.0,0.0,0.0,12.3,30.6,45,Aïn Harrouda,33.6372,-7.4483,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.0,2026,9,25,Friday,Autumn,23.75
2026-09-19,33.4,18.8,0.0,5.0,18.7,36.4,2,Aïn Taoujdat,33.9333,-5.2167,2026-09-19,Warm,Dry,Moderate,14.599999999999998,2026,9,19,Saturday,Autumn,46.5
